"Gene"	"C_0_vs_1_pval"	"C_0_vs_1_logFC"	"C_0_vs_1_pct1"	"C_0_vs_1_pct2"	"C_0_vs_1_adjpval"
"Fgfr1op"	0.00432977881851915	0.338406080231073	0.066	0.054	1
"Fhl3"	0.00433374420442716	0.527112118483166	0.043	0.03	1
"Nme6"	0.00433708999896811	0.382085743676892	0.075	0.059	1
"Wdr5"	0.00434942492252034	0.266703672931992	0.143	0.121	1
"Cdc16"	0.00435135544557882	0.317275696920881	0.094	0.077	1
"Cd59b"	0.00439959063559165	0.970300658076159	0.015	0.007	1
"Atp13a1"	0.00441131388545561	-0.265603105178238	0.118	0.142	1
"Castor1"	0.0044144552131717	-0.28780015475252	0.072	0.09	1
"Frat2"	0.00444597882350769	0.494718730920967	0.043	0.03	1
"Naa15"	0.00449908233079066	0.257016545456018	0.155	0.132	1
"Wdr36"	0.00454808823699659	0.304760241079749	0.113	0.093	1
"Mtmr2"	0.00456564750840753	0.262529474570586	0.111	0.095	1
"Ss18l1"	0.00458090767327222	0.731715660733617	0.023	0.013	1
"Arpin"	0.00472160962074028	0.457879259624346	0.055	0.04	1
"Atg14"	0.00478209895389639	0.452255706986712	0.055	0.04	1
"Nbeal2"	0.00479914027078167	-0.331845981348799	0.077	0.096	1
"Vav2"	0.00481603741911166	0.631163273156573	0.031	0.02	1
"Inpp1"	0.00491690312716	-0.299215675374315	0.061	0.072	1
"Cep104"	0.0049326567142188	0.415467240362864	0.053	0.039	1
"Eif2ak1"	0.00493938809170711	-0.257560703226738	0.125	0.149	1
"Clec9a"	0.00499480110882175	-1.22228806349048	0.004	0.01	1
"Tiam2"	0.00500422558154168	-0.996204793829582	0.007	0.014	1
"Rcn1"	0.00501310654997451	0.449254299937929	0.059	0.044	1
"Tmem35b"	0.00504963567602878	0.355382752950944	0.058	0.047	1
"Dag1"	0.00505611678790055	0.304227057551393	0.112	0.092	1
"Gm15832"	0.00507652001236952	-0.329883092498851	0.036	0.048	1
"9630028I04Rik"	0.00507855218733348	0.752841829744826	0.022	0.013	1
"Diablo"	0.00511668399072824	-0.282253034275084	0.079	0.098	1
"Usp39"	0.00513486307896945	-0.271490329565474	0.116	0.138	1
"Casp2"	0.00513637471407468	-0.379628188564261	0.059	0.076	1
"Cluap1"	0.00515817817107303	0.450707604222091	0.038	0.027	1
"Tmem245"	0.00515924366417347	0.611797948289642	0.031	0.02	1
"Snapc2"	0.00518784321256102	0.336934693014404	0.081	0.065	1
"Efcab2"	0.0052213716948576	0.967129201444219	0.014	0.008	1
"Scmh1"	0.00523233050114653	-0.260926790221716	0.078	0.095	1
"Ahcyl1"	0.00523244706037298	0.289029650286472	0.122	0.102	1
"Slc2a8"	0.00526045896804449	0.317619916964719	0.104	0.084	1
"P2rx7"	0.00526635907837763	0.260749264332348	0.144	0.123	1
"Mcph1"	0.00527569305029745	0.666380512339559	0.027	0.017	1
"Tasor"	0.00530126416503602	-0.309745585078652	0.061	0.077	1
"Recql5"	0.00531219879404494	-0.441071152023668	0.029	0.04	1
"Plekha3"	0.00531500245126806	0.413352533524599	0.062	0.047	1
"Gpr162"	0.00531579859331306	-0.772095899904113	0.012	0.02	1
"Eif3j2"	0.00533902127045678	0.619958281373892	0.029	0.019	1
"Adam3"	0.00534404065153504	-0.491456013507382	0.032	0.045	1
"Rad17"	0.0053536478757522	-0.253174965052895	0.086	0.105	1
"Pced1b"	0.00538266681911894	-0.32153101206507	0.032	0.042	1
"D730003I15Rik"	0.00538437145025606	-0.251752744332425	0.034	0.043	1
"Esco1"	0.00542660677868477	-0.305680544553573	0.08	0.1	1
"Ppp6r2"	0.00545155379072205	0.512441949069975	0.031	0.021	1
"Gstt1"	0.00548605998139637	1.0502212907111	0.016	0.009	1
"2200002D01Rik"	0.0054864294658778	0.516389133586638	0.046	0.035	1
"Pcgf6"	0.00549014441507167	0.556921619769569	0.036	0.024	1
"Senp7"	0.0054905563025111	-0.42835186541808	0.044	0.059	1
"Cd101"	0.0054961010302173	0.368128867322779	0.051	0.038	1
"Rev3l"	0.00549657749921566	0.380436331650991	0.041	0.033	1
"Fam78a"	0.00551980074699174	0.538427431711001	0.041	0.029	1
"Cnnm3"	0.00552592945131993	0.701995757261221	0.023	0.015	1
"Gdpd3"	0.00560600845935071	0.416991358625094	0.061	0.045	1
"Xpo7"	0.00560670756884678	-0.343542706679516	0.071	0.089	1
"Gm4890"	0.00561603467537955	0.991059218242956	0.014	0.007	1
"Ap1ar"	0.00565423642345737	-0.324760067061761	0.074	0.089	1
"Phgdh"	0.0056586388588157	0.829110012377668	0.022	0.014	1
"Wdr7"	0.00567954194131816	0.424137273082014	0.06	0.045	1
"Cacnb3"	0.00568294321265068	-0.374291156935534	0.025	0.036	1
"Zzz3"	0.00571746252997939	0.349326200361201	0.084	0.067	1
"Slc39a6"	0.00574353661787781	0.318022670752882	0.103	0.084	1
"B3glct"	0.0057616084695769	0.657635484517765	0.027	0.017	1
"B230307C23Rik"	0.00580245988824523	-0.258624894761232	0.109	0.131	1
"Mir155hg"	0.00580785426238194	-1.09640362300738	0.007	0.013	1
"Gm10282"	0.00583676200877037	0.72159854324973	0.02	0.013	1
"Fhod1"	0.00583781168597755	-0.290541856680762	0.093	0.113	1
"Ino80d"	0.00587216809190102	0.388174809524538	0.072	0.056	1
"Sec23ip"	0.00587848467961226	-0.306930821987651	0.082	0.102	1
"Mbtps2"	0.00589523126566192	0.513852897877683	0.041	0.029	1
"Pomgnt1"	0.00589954631540881	0.387032455894879	0.044	0.035	1
"Ranbp9"	0.00591238463471449	0.316011588289482	0.097	0.081	1
"Nfrkb"	0.00592130543642216	0.339967429368368	0.073	0.06	1
"Pum3"	0.00595886075621655	0.263574677087635	0.14	0.118	1
"2410002F23Rik"	0.00598150859761983	0.420441958310919	0.062	0.046	1
"Ypel2"	0.00599216742528516	0.610968097797456	0.032	0.021	1
"Plekha1"	0.00600066168462355	-0.250831611770387	0.11	0.132	1
"D330023K18Rik"	0.00600458538508976	0.380850766362689	0.066	0.052	1
"Mtfr1"	0.00610903035529125	-0.250116678772907	0.102	0.122	1
"Pdcd11"	0.00612526975750007	0.375719238699129	0.069	0.053	1
"Icosl"	0.00612829682328834	-0.344674676169436	0.057	0.069	1
"Dnajb12"	0.0061770932189245	-0.251531104528113	0.114	0.137	1
"Whamm"	0.00618317419788894	-0.251681848485295	0.087	0.106	1
"Mis12"	0.0061845240440631	-0.327941526892883	0.077	0.096	1
"Arhgap39"	0.00619180901719486	0.479753759247109	0.047	0.034	1
"Atl2"	0.00619733169608312	0.404193007053061	0.058	0.045	1
"Lsm11"	0.00620844415641687	0.443856193486025	0.053	0.039	1
"Apmap"	0.00623489633215791	0.307125589092896	0.104	0.084	1
"Dnal4"	0.00627850262341813	0.286867365240757	0.119	0.098	1
"Urb1"	0.00630518472633784	0.774313360047651	0.02	0.012	1
"Bcap29"	0.00632277879298965	0.271745256073317	0.134	0.112	1
"Med13l"	0.00639009562338286	-0.278451959788481	0.107	0.127	1
"Gm35853"	0.00642427427932819	-0.565334130281429	0.025	0.036	1
"Klhl33"	0.00643446059642289	0.981075129670334	0.013	0.007	1
"Coq4"	0.00646835498816956	0.255183684605291	0.069	0.06	1
"Abcb1a"	0.00647712883576066	-0.700818486394712	0.013	0.022	1
"Tbcel"	0.00648741490102134	0.351960477267045	0.05	0.041	1
"Kyat1"	0.00652730244931124	0.86177620129799	0.012	0.006	1
"Setdb2"	0.00654061914158998	-0.401258204535805	0.046	0.061	1
"Tiam1"	0.00654201890190096	-0.340046013555706	0.069	0.086	1
"Gm19705"	0.00655898215151685	-0.520094434045655	0.027	0.039	1
"Kdm4b"	0.00657010684013065	0.399149243500885	0.067	0.051	1
"Mul1"	0.00657463715116542	-0.301598964967008	0.087	0.107	1
"1300002E11Rik"	0.00662335290197253	-0.274066188082025	0.081	0.099	1
"Snx11"	0.00666303195510377	-0.316787718418196	0.062	0.078	1
"Gja1"	0.00669120068511704	0.709773107852939	0.028	0.019	1
"Gm21887"	0.00675072249938377	0.923176745962133	0.018	0.011	1
"Crtc1"	0.00676842180486597	0.723069930466397	0.023	0.014	1
"Emc1"	0.00677753909620832	0.32411941535519	0.09	0.073	1
"Trio"	0.00683163378621293	0.319338317223391	0.099	0.08	1
"Mmut"	0.00685086840653509	-0.369815156884923	0.043	0.053	1
"Upf2"	0.00690447286218885	-0.280116864502219	0.073	0.09	1
"Otud4"	0.00690791037440698	0.343234126265286	0.076	0.06	1
"Glce"	0.00693102021505521	0.616019786896032	0.03	0.019	1
"Traf2"	0.00694920929378251	-0.288364148129871	0.097	0.116	1
"Rfc3"	0.00696806198050729	0.36211473787216	0.078	0.062	1
"Clock"	0.00698259370336155	0.360827741869076	0.078	0.062	1
"Thyn1"	0.00699005178315763	0.259769003945133	0.122	0.102	1
"Gm12940"	0.00699228510867799	0.881675758735694	0.015	0.008	1
"Sdr39u1"	0.00701480286355351	0.691851199855678	0.023	0.014	1
"Atr"	0.00702679537315436	0.673331111884879	0.033	0.023	1
"Pter"	0.00703414958755825	0.925906538717705	0.014	0.007	1
"Cd2"	0.00704697017157947	-0.648418531021195	0.019	0.029	1
"Zc2hc1a"	0.0070592272865059	-0.344674676169437	0.065	0.082	1
"Rmi1"	0.00706769810791464	0.297701067050657	0.099	0.083	1
"Ints4"	0.00709575389399954	0.428623907459541	0.057	0.043	1
"Tdrd7"	0.00709688107135849	-0.297702012709207	0.094	0.114	1
"Sec23a"	0.00715608496766802	0.37575555027047	0.072	0.056	1
"Crbn"	0.00715756686050664	0.311651078985967	0.1	0.082	1
"Setbp1"	0.00722453165569995	-1.10505693476681	0.004	0.01	1
"Msi2"	0.0072476607789408	0.623165269403414	0.029	0.019	1
"Arrdc3"	0.00726048125497051	0.278131832272813	0.133	0.114	1
"Crnkl1"	0.00726765979266206	-0.289906968641838	0.094	0.114	1
"Foxo4"	0.0072727023662261	0.537773778172769	0.029	0.02	1
"Prokr1"	0.00735509544147	1.15455795052584	0.01	0.005	1
"Rfc4"	0.00736344436952813	0.38317357324168	0.067	0.053	1
"Hmbox1"	0.00736571026468582	0.284537516567511	0.092	0.074	1
"Mief1"	0.00737465748363095	0.387174148019339	0.069	0.053	1
"Dip2a"	0.00738286875583507	0.453311355942632	0.046	0.034	1
"Parn"	0.00741382183927471	0.564390290673419	0.035	0.024	1
"Rnf135"	0.00744818190916883	-0.283606615881531	0.084	0.103	1
"Plcxd2"	0.00746510250804849	0.846008885439673	0.018	0.01	1
"Tmf1"	0.00758746975623098	0.318761882574804	0.09	0.074	1
"Pgf"	0.00761614191084823	0.697475749049556	0.03	0.02	1
"Sept5"	0.00765359330465607	0.883471272397308	0.012	0.008	1
"Poglut1"	0.00765819932887675	0.391286255671427	0.066	0.051	1
"Kpna6"	0.00766213760838065	0.3101040099973	0.093	0.077	1
"Zbtb4"	0.00766654292867472	0.37575555027047	0.072	0.056	1
"Fbxl4"	0.00774083368520041	0.38821262541269	0.065	0.051	1
"Trpm2"	0.00780811105267505	-0.285377492485665	0.088	0.107	1
"Aktip"	0.00783032669025011	0.31328525724198	0.094	0.077	1
"Fbxl19"	0.00787720749887018	0.642766419356193	0.026	0.017	1
"Gm40645"	0.00790731883108329	-0.83336921717359	0.008	0.016	1
"Mfsd4b4"	0.00791076950199342	0.524741214020419	0.02	0.013	1
"5830408C22Rik"	0.00793340070792693	0.50654809725445	0.041	0.029	1
"Lrrc45"	0.00794644667360088	0.369923104968315	0.066	0.052	1
"Gatad1"	0.00796567929434264	0.263393184814512	0.131	0.109	1
"Gm13822"	0.00798237335091122	0.54429401144182	0.044	0.033	1
"Tmem120b"	0.00799844209607188	0.381887557669177	0.055	0.041	1
"Disc1"	0.00800177557144432	0.675363077067108	0.025	0.015	1
"Fahd2a"	0.00816069666155843	0.421203609912008	0.048	0.035	1
"Sorbs1"	0.00819424698823911	-0.933404006813512	0.007	0.014	1
"Slc38a7"	0.0082227532336734	0.267824917349579	0.13	0.109	1
"Srcap"	0.00822399245385732	0.302808909109778	0.092	0.077	1
"Rpgr"	0.00823283619047647	1.05442127924039	0.01	0.005	1
"Heatr5a"	0.00824006052210504	0.302851561478357	0.085	0.068	1
"A530010L16Rik"	0.00824815614279292	-0.841242060944879	0.009	0.016	1
"Mbtps1"	0.00828868224178998	0.289004241443613	0.108	0.089	1
"Brd8"	0.00831062587819203	0.317455685074179	0.097	0.079	1
"Lmtk3"	0.00832585175149589	-0.723186299423166	0.01	0.017	1
"Topors"	0.00832645181348476	0.280134058868445	0.117	0.098	1
"Gm48161"	0.00838243732209631	-0.436191994645191	0.034	0.047	1
"Fzd5"	0.0084111735495232	0.455455919120255	0.018	0.012	1
"Arl5b"	0.00853281116060586	-0.333590430065884	0.067	0.081	1
"Sephs1"	0.00856566838855106	-0.348050838852597	0.065	0.081	1
"Mcoln2"	0.00857150706370133	-0.356069430769549	0.048	0.058	1
"Pik3r1"	0.00860907277737314	0.272613712047548	0.134	0.112	1
"Zfp579"	0.00863210049003187	0.450051436059981	0.046	0.033	1
"Prr3"	0.00863595445543841	0.484843307044648	0.044	0.032	1
"Pigu"	0.00870490416952767	0.326130018640013	0.076	0.062	1
"Tsen2"	0.0087387963427062	0.55567307357231	0.035	0.024	1
"Nipal3"	0.00873913947426829	0.457080646240605	0.044	0.033	1
"Msto1"	0.00879455589723908	0.354663117120767	0.074	0.058	1
"Glcci1"	0.0088676478711413	0.604803548251397	0.031	0.021	1
"C130026I21Rik"	0.00891080821995618	-0.334076054788232	0.069	0.086	1
"Slc25a35"	0.00898895062240503	-0.860689823173101	0.008	0.015	1
"Orc2"	0.00899923874641941	0.371687996757886	0.065	0.05	1
"Ocrl"	0.00902249255668456	0.295429378744181	0.105	0.086	1
"Inpp5a"	0.00906152849960772	-0.440343412509192	0.036	0.049	1
"Gm26947"	0.00906306542171402	0.559949312467136	0.033	0.022	1
"Cdk19"	0.00916073921401286	-0.323006758871436	0.068	0.084	1
"B230354K17Rik"	0.00918178141665183	0.731192091487846	0.02	0.012	1
"Arhgap18"	0.0091930604973484	0.280157143651204	0.117	0.098	1
"Homez"	0.00932824541670163	-0.707066634059889	0.012	0.021	1
"Mecr"	0.00936388834826442	0.336555784268723	0.079	0.062	1
"Ppat"	0.00942598316034101	0.573973890315254	0.032	0.022	1
"Msh3"	0.00945512522752887	0.339823498102634	0.057	0.043	1
"Il1rap"	0.00949744786667104	-0.503098503242759	0.029	0.04	1
"Aacs"	0.00956576181881279	-0.377230933889354	0.047	0.061	1
"Etv3"	0.00960032058540299	0.288270216011835	0.117	0.1	1
"Mb21d2"	0.00961357919244424	-0.382726921644206	0.047	0.06	1
"Rfwd3"	0.00962217223301689	0.376349374127748	0.063	0.048	1
"Cercam"	0.00965598535535615	0.602389572479341	0.028	0.018	1
"Prpf39"	0.00968777435364677	0.341966380102084	0.079	0.063	1
"Rabgap1"	0.00976284007329707	0.307104166004514	0.078	0.062	1
"Sept10"	0.00984054087847471	-0.480455990044462	0.027	0.038	1
"Polr3e"	0.00984450123569358	0.380369892403431	0.064	0.05	1
"N6amt1"	0.00987490520194627	0.422891960064779	0.056	0.042	1
"Odr4"	0.0100745734980332	0.284063439656222	0.11	0.091	1
"Ssbp3"	0.0101345855473781	0.495348646243768	0.035	0.025	1
"Zfat"	0.0101455741053702	0.552938105851071	0.033	0.022	1
"Zdhhc13"	0.0101943781721097	-0.31128850767489	0.063	0.08	1
"Ezh2"	0.010213253174273	0.367904305871491	0.074	0.059	1
"Stard9"	0.0102258212991451	0.252266092964497	0.129	0.108	1
"Tnfsf10"	0.0102417520641262	-0.934690404616878	0.008	0.014	1
"Hist2h2aa1"	0.0102709485339838	0.709773107852939	0.011	0.006	1
"Rsph3b"	0.0102916181768189	0.348152482297096	0.064	0.051	1
"Gzf1"	0.0103007576003809	-0.429124997968747	0.039	0.052	1
"Oxld1"	0.0103503047606708	0.3949561599166	0.062	0.048	1
"Igfbp7"	0.0103755975958423	1.84783701034012	0.013	0.009	1
"Fscn1"	0.0104253679189598	0.837730727331338	0.022	0.014	1
"Mfap3"	0.0104273282026944	-0.269468331980263	0.101	0.121	1
"Prr7"	0.0104931579829931	0.349525586052038	0.076	0.061	1
"Gm20496"	0.0105254894064547	-0.843480533140879	0.009	0.016	1
"Tmem101"	0.0105307186252699	-0.293657797547334	0.079	0.097	1
"Lrp5"	0.0105749748449589	-0.304659814064443	0.076	0.094	1
"Txndc16"	0.0105951245960833	0.446738702019147	0.049	0.037	1
"Mettl14"	0.0106192296881766	0.261383660007227	0.075	0.065	1
"Jmy"	0.0106717367530725	0.487173566418384	0.041	0.029	1
"Pigv"	0.0106906002732862	-0.307723539996545	0.078	0.096	1
"Aqp9"	0.0107177264415417	-0.491860753316711	0.03	0.041	1
"Slx4ip"	0.010722743590225	-0.270861567280129	0.027	0.035	1
"Phka2"	0.010739164043179	0.343517981660376	0.079	0.063	1
"Etaa1"	0.0108403327071274	0.554347676105743	0.033	0.023	1
"Frmd6"	0.0108680369332719	0.907579890911115	0.013	0.007	1
"Fastkd2"	0.010888987282838	0.368367638466274	0.044	0.033	1
"Maml2"	0.0109372193171945	0.464440703752604	0.043	0.031	1
"Zc3h12c"	0.010946908345483	-0.518827800916981	0.01	0.016	1
"Usp6nl"	0.0111215675141088	-0.460151893589372	0.034	0.047	1
"Jup"	0.0111368579933591	0.727758853326303	0.022	0.014	1
"Llgl2"	0.0111454243404096	-0.799421885250251	0.009	0.016	1
"Ubr7"	0.0112376450744161	0.360582058269432	0.067	0.053	1
"Gpsm1"	0.011260939283337	0.662872132883911	0.024	0.016	1
"Fam126b"	0.0112651809992996	0.515125676999396	0.035	0.024	1
"Prim1"	0.0113356061162371	0.459914090766879	0.033	0.025	1
"Trim44"	0.0113940272525039	0.386756597190913	0.065	0.05	1
"Zfp51"	0.0115178823688172	-0.364105206118339	0.024	0.032	1
"Gemin5"	0.0115347220731927	0.465847524966851	0.04	0.029	1
"Eif5a2"	0.0115723183328405	0.752547131543231	0.019	0.011	1
"Shb"	0.0117335513945426	0.660142340128339	0.024	0.016	1
"Slc25a36"	0.0118080642726297	0.277871007359876	0.094	0.079	1
"Gcdh"	0.0118242350804632	0.414317224326768	0.054	0.042	1
"Wdsub1"	0.0118430404990667	-0.359820250340535	0.054	0.07	1
"2900076A07Rik"	0.0118860476108328	0.687097669885043	0.021	0.013	1
"Rhof"	0.0119198626440515	-0.369549344808465	0.028	0.037	1
"4833420G17Rik"	0.0119878606637091	0.260011345012298	0.127	0.107	1
"Plcg1"	0.0120149632154627	0.551820748076704	0.026	0.017	1
"Aebp2"	0.0122456561559665	0.328475820399326	0.082	0.066	1
"Siah1b"	0.012273195232911	0.909081916076346	0.013	0.007	1
"Dyrk2"	0.0122747902762193	0.34240204220441	0.075	0.059	1
"Med1"	0.0123653907165845	0.300732327483053	0.091	0.075	1
"Mageh1"	0.0124276245940218	1.00473415514003	0.011	0.005	1
"Ick"	0.0124923456661565	0.656192067648096	0.023	0.015	1
"4833438C02Rik"	0.0125904153513112	-0.44432692642769	0.035	0.047	1
"Msl2"	0.012599468022604	-0.295895642233752	0.078	0.094	1
"Hirip3"	0.0126053284078316	0.506117249098078	0.038	0.027	1
"Wdr73"	0.012612443370817	0.493281287956177	0.039	0.028	1
"Pelp1"	0.0126129932063404	0.314827026513564	0.088	0.071	1
"Sumf2"	0.0126431615767334	0.332591157542081	0.071	0.056	1
"Btbd10"	0.0126989108922723	-0.282820620198298	0.069	0.085	1
"Epha2"	0.0127006685706449	1.01063958721247	0.011	0.005	1
"Bpnt1"	0.0128338160746636	0.380243290232239	0.033	0.025	1
"Fyco1"	0.0128352109209021	-0.319336480776781	0.065	0.081	1
"Mphosph6"	0.0128711154489571	0.276813700576834	0.107	0.09	1
"Gm46620"	0.0128976461761942	0.456519722811731	0.031	0.022	1
"Tmem201"	0.0129081027153713	0.746298983878054	0.02	0.012	1
"Cdkl2"	0.0129423712586329	-0.342582297208197	0.02	0.023	1
"Gm34643"	0.0129609588596772	-1.01269291661815	0.005	0.01	1
"4932438A13Rik"	0.0129613255626818	-0.269197352445115	0.095	0.114	1
"Sparc"	0.0130516383545456	1.73013219548752	0.023	0.018	1
"F730043M19Rik"	0.0130885620322441	-0.5663174508063	0.011	0.017	1
"Grap"	0.0131097498084203	0.478447561746484	0.04	0.031	1
"Ing1"	0.0131609681654917	-0.255534173980901	0.1	0.12	1
"Mtg1"	0.0131808994520401	0.363046098220912	0.063	0.048	1
"Simc1"	0.0131883554712745	0.823302053483354	0.015	0.009	1
"Naa10"	0.0132384630508731	0.301172906205238	0.09	0.073	1
"Creb1"	0.0132967267939907	-0.251176614706399	0.108	0.128	1
"Gtf2a1"	0.0133656054820936	0.317593550719169	0.062	0.049	1
"Ulk2"	0.0135340583634316	0.352101827881071	0.062	0.048	1
"Pomk"	0.0135755879076056	0.337355242511884	0.062	0.048	1
"Zfp553"	0.0136908108846048	0.474753078188743	0.038	0.028	1
"Ubap2"	0.0137985049738959	0.325343594504492	0.081	0.065	1
"Vkorc1l1"	0.0138076042242296	0.26961101441848	0.071	0.058	1
"Utp15"	0.0138257673960948	0.347203028468232	0.067	0.054	1
"Terf2ip"	0.0138475258466445	0.29909514795284	0.073	0.058	1
"Mylip"	0.0139018601052199	0.293264221357428	0.112	0.094	1
"Slc9a7"	0.0139413524505444	-0.628029066382826	0.009	0.015	1
"Tha1"	0.0139976124361934	-0.482871970089456	0.026	0.037	1
"Trdmt1"	0.0140745523090866	0.446738702019146	0.042	0.031	1
"Nf2"	0.0141059405260188	0.308914543743858	0.085	0.068	1
"Zdhhc8"	0.0141882105720893	0.450145303462395	0.045	0.033	1
"Rwdd3"	0.0142349639579281	0.934532543733304	0.012	0.007	1
"Pdp2"	0.0142777215146431	0.736245319214131	0.018	0.011	1
"Fto"	0.0142884926158461	0.29678211680943	0.083	0.067	1
"Ncoa6"	0.0143040343414163	0.28666148653318	0.101	0.083	1
"Gpam"	0.0143313046195618	0.681203955656169	0.019	0.011	1
"Zfp746"	0.0143632144221396	0.528038804120993	0.031	0.021	1
"Dph2"	0.0144020274798764	0.460035524632604	0.023	0.016	1
"Cntrl"	0.0144069953050706	-0.278154059846485	0.089	0.106	1
"Fbxo46"	0.0144630473524295	-0.381677835566288	0.029	0.037	1
"Saal1"	0.0144701179230531	-0.288342247802117	0.081	0.098	1
"Ints3"	0.0145715626054261	0.252640026935251	0.087	0.076	1
"Dhodh"	0.0145886656358398	0.454006702483185	0.042	0.031	1
"Zkscan17"	0.0146190776462558	0.32377717954742	0.058	0.048	1
"Mybl2"	0.0146326691823974	1.03865396338207	0.01	0.005	1
"Zfp691"	0.0146447240932972	0.501028857520099	0.037	0.026	1
"Dusp28"	0.0146795006642662	-0.32844621437755	0.062	0.078	1
"Akap11"	0.014701128522644	0.380101508988855	0.058	0.044	1
"Dusp12"	0.0148240373878013	0.31924896689723	0.076	0.062	1
"Jpx"	0.0149461767678728	0.68959522591531	0.015	0.009	1
"Pigw"	0.0149502172721975	0.736245319214131	0.015	0.01	1
"Eif2b1"	0.0150744791044696	0.258092994487737	0.12	0.102	1
"Exosc2"	0.0150837575721331	0.372889672131881	0.051	0.038	1
"Arhgap5"	0.015207620263103	0.34330911236374	0.062	0.05	1
"Mccc1"	0.0152398027308557	0.407865810374855	0.049	0.038	1
"Pfkm"	0.0153213616425044	0.446738702019146	0.038	0.027	1
"Prpf18"	0.0153649049045629	-0.28802262122033	0.082	0.099	1
"Drg2"	0.0154901818992756	0.253045534643884	0.125	0.105	1
"Atf7"	0.0155329603599146	0.271059025851026	0.084	0.072	1
"Cyp27a1"	0.0155387025698677	-0.333480090100944	0.056	0.071	1
"Racgap1"	0.0155400250222451	0.511444391406961	0.034	0.023	1
"Rtl8a"	0.0155571509769182	0.665633679119368	0.022	0.014	1
"Dhx33"	0.0155963036532586	0.497364775089114	0.037	0.026	1
"Lrwd1"	0.0156563730666792	-0.266380150192692	0.076	0.093	1
"Gpatch3"	0.0156646738045646	-0.275002532162454	0.075	0.092	1
"Phlpp1"	0.0156847097924093	0.469822315132188	0.038	0.029	1
"Bcdin3d"	0.0156875529378916	-0.447174039591163	0.028	0.039	1
"Npdc1"	0.0157338862795496	0.821134216800644	0.012	0.008	1
"Lrrc8a"	0.0157676961519493	0.464977820304188	0.041	0.03	1
"Ccdc125"	0.0157828537887082	-0.623650625872252	0.015	0.024	1
"2010001A14Rik"	0.0157955417530323	0.438423433807142	0.035	0.027	1
"Igip"	0.0159012288714027	0.771010737374807	0.016	0.01	1
"Zfp825"	0.0160288790783829	-0.50559486435054	0.021	0.03	1
"Trim36"	0.0160666223579292	0.86177620129799	0.014	0.008	1
"Lmf1"	0.0160857611407625	0.264900379033333	0.086	0.071	1
"Lrrc56"	0.0160939436476086	-0.575629111009309	0.01	0.015	1
"Cdc73"	0.0161814130429402	0.334326159232041	0.061	0.048	1
